8edec5516004344984904f14a337416a	thai	Peanut Butter Noodles 	1/2 cup chicken broth |1 1/2 tablespoons minced fresh ginger root |3 tablespoons soy sauce |3 tablespoons peanut butter |1 1/2 tablespoons honey |2 teaspoons hot chile paste (optional) |3 cloves garlic, minced |8 ounces Udon noodles |1/4 cup chopped green onions |1/4 cup chopped peanuts |	330	46800.0	12000	10.7	1188	0
5184477f05d55110ca0620bf36111d37	thai	The Best Thai Coconut Soup 	1 tablespoon vegetable oil |2 tablespoons grated fresh ginger |1 stalk lemon grass, minced |2 teaspoons red curry paste |4 cups chicken broth |3 tablespoons fish sauce |1 tablespoon light brown sugar |3 (13.5 ounce) cans coconut milk |1/2 pound fresh shiitake mushrooms, sliced |1 pound medium shrimp - peeled and deveined |2 tablespoons fresh lime juice |salt to taste |1/4 cup chopped fresh cilantro |	368	8900.0	32900.0	13.2	579	86
bdeb34372e15fd97a122e3dc17ddb0a0	thai	Pad Thai 	1 (12 ounce) package rice noodles |2 tablespoons butter |1 pound boneless, skinless chicken breast halves, cut into bite-sized pieces |1/4 cup vegetable oil |4 eggs |1 tablespoon white wine vinegar |2 tablespoons fish sauce |3 tablespoons white sugar |1/8 tablespoon crushed red pepper |2 cups bean sprouts |1/4 cup crushed peanuts |3 green onions, chopped |1 lemon, cut into wedges |	524	58500.0	20700.0	26.4	594	178
ddc7112f30ec7258e9066fbe525a0a65	thai	Chicken Satay 	2 tablespoons creamy peanut butter |1/2 cup soy sauce |1/2 cup lemon or lime juice |1 tablespoon brown sugar |2 tablespoons curry powder |2 cloves garlic, chopped |1 teaspoon hot pepper sauce |6 skinless, boneless chicken breast halves - cubed |	162	4100.0	3000	28.8	694	68
0e4ecdb31d67af23facb6a85bf60691a	thai	Spicy Thai Basil Chicken (Pad Krapow Gai) 	1/3 cup chicken broth |1 tablespoon oyster sauce |1 tablespoon soy sauce, or as needed |2 teaspoons fish sauce |1 teaspoon white sugar |1 teaspoon brown sugar |2 tablespoons vegetable oil |1 pound skinless, boneless chicken thighs, coarsely chopped |1/4 cup sliced shallots |4 cloves garlic, minced |2 tablespoons minced Thai chilies, Serrano, or other hot pepper |1 cup very thinly sliced fresh basil leaves |2 cups hot cooked rice |	715	58600.0	30000	49.8	1182	156
170e7118a934257271f05fd5ef02f902	thai	Thai Green Curry Chicken 	1 pound skinless, boneless chicken breast halves - cut into 1 inch cubes |1 tablespoon dark soy sauce |1 tablespoon all-purpose flour |2 tablespoons cooking oil |2 tablespoons green curry paste |2 green onions with tops, chopped |3 cloves garlic, peeled and chopped |1 teaspoon fresh ginger, peeled and finely chopped |2 cups coconut milk |1 tablespoon fish sauce |1 tablespoon dark soy sauce |2 tablespoons white sugar |1/2 cup cilantro leaves, for garnish |	472	14600.0	40900.0	27.1	935	57
01cd8252e2ae0067c4bd2754c1737414	thai	Thai Pineapple Chicken Curry 	2 cups uncooked jasmine rice |1 quart water |1/4 cup red curry paste |2 (13.5 ounce) cans coconut milk |2 skinless, boneless chicken breast halves - cut into thin strips |3 tablespoons fish sauce |1/4 cup white sugar |1 1/2 cups sliced bamboo shoots, drained |1/2 red bell pepper, julienned |1/2 green bell pepper, julienned |1/2 small onion, chopped |1 cup pineapple chunks, drained |	623	77500.0	34500.0	20.3	781	20
0d4088f84acd36f0a46eb558a7f075bc	thai	Thai Red Chicken Curry 	2 teaspoons olive oil |1 pound skinless, boneless chicken breast halves - cut into thin strips |1 tablespoon Thai red curry paste |1 cup sliced halved zucchini |1 red bell pepper, seeded and sliced into strips |1/2 cup sliced carrots |1 onion, quartered then halved |1 tablespoon cornstarch |1 (14 ounce) can light coconut milk |2 tablespoons chopped fresh cilantro |	271	11200.0	15800.0	25.4	147	59
592f6110807e2d37a184e5813be81f52	thai	Thai Chicken with Basil Stir Fry 	2 cups uncooked jasmine rice |1 quart water |3/4 cup coconut milk |3 tablespoons soy sauce |3 tablespoons rice wine vinegar |1 1/2 tablespoons fish sauce |3/4 teaspoon red pepper flakes |1 tablespoon olive oil |1 medium onion, sliced |2 tablespoons fresh ginger root, minced |3 cloves garlic, minced |2 pounds skinless, boneless chicken breast halves - cut into 1/2 inch strips |3 shiitake mushrooms, sliced |5 green onions, chopped |1 1/2 cups chopped fresh basil leaves |	506	60000	12100.0	36.9	804	78
d0f00549df93e9d1664b6c10c82402c1	thai	Slow Cook Thai Chicken 	6 skinless, boneless chicken breast halves - cut into 1/2 inch strips |1 large red bell pepper, seeded and sliced into strips |1 large onion, coarsely chopped |1/2 cup chicken broth |1/4 cup soy sauce |1 tablespoon ground cumin |3 cloves garlic, minced |1/2 teaspoon red pepper flakes |salt and pepper to taste |2 tablespoons cornstarch |2/3 cup creamy peanut butter |1 tablespoon soy sauce |1/4 cup lime juice |3 green onion, chopped |1/4 cup chopped fresh cilantro |1/2 cup chopped roasted peanuts |	408	18300.0	23300.0	35	1118	61
f431d3b6befbc2ecccb5b492075e5598	thai	Spicy Basil Chicken 	2 tablespoons chili oil |2 cloves garlic |3 hot chile peppers |1 pound skinless, boneless chicken breast halves - cut into bite-size pieces |1 1/2 teaspoons white sugar |1 teaspoon garlic salt |1 teaspoon black pepper |5 tablespoons oyster sauce |1 cup fresh mushrooms |1 cup chopped onions |1 bunch fresh basil leaves |	244	11900.0	9400.0	28.2	656	69
77c46b3a617841df8a8d6e38166c2d15	thai	Tom Ka Gai (Coconut Chicken Soup) 	3/4 pound boneless, skinless chicken meat |3 tablespoons vegetable oil |2 (14 ounce) cans coconut milk |2 cups water |2 tablespoons minced fresh ginger root |4 tablespoons fish sauce |1/4 cup fresh lime juice |1/4 teaspoon cayenne pepper |1/2 teaspoon ground turmeric |2 tablespoons thinly sliced green onion |1 tablespoon chopped fresh cilantro |	433	5500.0	41100.0	14.8	787	38
a13fe1ddeec604b2e2d82e971e48e017	thai	The Best Thai Peanut Sauce 	1 1/2 cups creamy peanut butter |1/2 cup coconut milk |3 tablespoons water |3 tablespoons fresh lime juice |3 tablespoons soy sauce |1 tablespoon fish sauce |1 tablespoon hot sauce |1 tablespoon minced fresh ginger root |3 cloves garlic, minced |1/4 cup chopped fresh cilantro |	160	5700.0	13700.0	6.5	373	0
09e45d5f6c2bacc2f294d5849894bb63	thai	Oriental Cold Noodle Salad 	15 ounces dried soba noodles |1 1/2 teaspoons dark sesame oil |1/3 cup rice vinegar |1/3 cup soy sauce |juice from one lime |zest of one lime |2 tablespoons brown sugar |2 cloves garlic, minced |2 teaspoons red pepper flakes, or to taste (optional) |1 cup finely grated carrot |1/4 cup coarsely chopped salted peanuts |1/2 cup chopped fresh cilantro |	242	47200.0	3700.0	9.7	1068	0
a10677d1bbf7a49bdffe60fdc77ad53f	thai	Spicy Garlic and Pepper Shrimp 	2 1/2 tablespoons vegetable oil |1/4 cup water |1 cup shredded cabbage |1 tablespoon minced garlic |8 large fresh shrimp, peeled and deveined |2 teaspoons crushed red pepper flakes |2 tablespoons sliced onion |1 tablespoon chopped fresh cilantro |1 tablespoon soy sauce |	406	12100.0	35600.0	12.3	1017	85
9f69b1fd47f6f21bf63f7cecac236758	thai	Cindy's Thai Hot and Sour Soup 	1 cup uncooked long grain white rice |12 cups water, divided |3 bone-in chicken breast halves |4 kaffir lime leaves |1 stalk lemon grass, chopped (optional) |5 green onions, chopped |1 tablespoon chopped fresh garlic |2 cups chopped tomatoes |2 tablespoons fish sauce |6 fresh mushrooms, chopped |1/3 cup chopped cilantro |1 tablespoon chopped fresh red chile peppers |1 (1.41 ounce) package tamarind soup base |	354	34300.0	10900.0	27.7	1734	72
36499cc08d791e4059cbb217d14ab197	thai	Duck Legs in Green Curry 	1 tablespoon vegetable oil |4 duck legs |1 small onion, minced |3 cloves garlic, minced |2 serrano peppers, seeded and minced |1 (1 inch) piece fresh ginger root, minced |3 (10 ounce) cans coconut milk |3 tablespoons yellow curry paste |2 kaffir lime leaves |2 green onions, minced |2 tablespoons Asian fish sauce |1 (12 ounce) package thin rice noodles |1/2 bunch cilantro leaves, coarsely chopped |	1488	81100.0	108100.0	49.2	1076	182
b58fe3186619e80d261a8d0e14421556	thai	Fried Rice with Lychees (Koa Pad Lin Gee) 	1 cup uncooked jasmine rice |1/2 cup water |3 tablespoons vegetable oil |2 cloves garlic, minced |2 tablespoons chopped carrot |1 tablespoon chopped onion |3 tablespoons soy-based liquid seasoning (such as Maggi(R)) |1/4 cup reduced-sodium soy sauce |2 tablespoons chopped green onion |1 tablespoon chopped cashews |1 teaspoon raisins |1/4 teaspoon white sugar |1/4 teaspoon white pepper |5 canned lychees, drained and quartered |	302	45500.0	11300.0	4.7	550	0
5b79b7cf77ddfa01d87111d66257fca1	thai	Mango with Sticky Coconut Rice (Kao Niaw) 	1 tablespoon grapeseed oil |1 1/2 cups sweet rice |2 cups coconut milk |1/4 cup water |2 tablespoons palm sugar, or more to taste |1 pinch salt |1/2 cup unsweetened coconut cream (optional) |2 mangoes - peeled, seeded, and diced |	701	86100.0	38600.0	8.6	64	0
334d6cc3f0e0cf1a008e58d92f56ab58	thai	Becky's Slow Cooker Gluten-Free Thai Chicken Curry 	1 (14 ounce) can coconut milk |2 tablespoons liquid amino acids (such as Bragg(R)) |2 tablespoons peanut butter |1 teaspoon red curry powder |1 teaspoon red curry paste (such as Thai Kitchen(R)) |1 teaspoon dried basil |1/8 teaspoon red pepper flakes |1/2 teaspoon brown sugar |1/2 sweet onion, chopped |1/2 red bell pepper, chopped |1/4 cup chopped fresh cilantro |4 chicken thighs |1 cup sugar snap peas |	434	11900.0	34900.0	22.2	460	58
9c6ba1f1a114aa184904c31de3e95673	thai	Spiced Thai Iced Tea 	5 cups water |1/4 cup white sugar |5 pods star anise |1 cinnamon stick |4 pods cardamom, crushed |8 red rooibos tea bags |3/4 cup sweetened condensed milk |ice |	251	48200.0	5300.0	5	84	20
cd088afa1c79e9fabc1437616505578e	thai	Sweetened Bananas in Coconut Milk 	4 large bananas, cut in half crosswise then lengthwise |1 cup coconut milk |1 cup white sugar |1 teaspoon salt |1/2 cup unsweetened coconut cream |	350	56400.0	15300.0	2.5	394	0
017f2a648f510a2cd8d6029c89e1347a	thai	Thai Pad Thai Noodles 	3 cups water |1 (8 ounce) package wide rice noodles |2 1/2 tablespoons vegetable oil |2 cloves garlic, smashed |1 (4 ounce) boneless pork chop, cut into small pieces |1 cup bean sprouts |3 tablespoons dried small shrimp |2 1/2 tablespoons palm sugar |2 tablespoons fish sauce |1 tablespoon soy sauce |1 tablespoon lime juice |2 tablespoons chopped salted radish (optional) |1/4 cup unsalted roasted peanuts, chopped |1/4 cup chopped fresh cilantro for garnish |	374	50000	15300.0	9.7	908	17
3a5e2109af3664a220957d76e3327c38	thai	Thai Red Curry Paste 	5 dried red chile peppers, or to taste |2 onions, cut into chunks |2 tablespoons chopped fresh cilantro |1 tablespoon vegetable oil, or more as needed |1 tablespoon chopped garlic |1 tablespoon ground coriander |2 teaspoons lemon zest |2 teaspoons ground cumin |2 teaspoons shrimp paste |2 teaspoons paprika |1 teaspoon whole black peppercorns |1 teaspoon lemon grass powder |1 teaspoon ground turmeric |1 teaspoon salt |	103	15000	4300.0	2.6	593	2
c2890537579e3f29c0eb6cf26680ba78	thai	Thai Fried Rice 	6 slices bacon, sliced crosswise into 1/2-inch pieces |2 cloves garlic, minced |1 onion, finely chopped |1 large tomato, cubed |1/2 cup chopped fresh pineapple |5 cups cooked jasmine rice, cooled |2 tablespoons ketchup |2 tablespoons light soy sauce |1 tablespoon white sugar |1/4 teaspoon freshly ground white pepper |3 eggs, beaten |1/2 cucumber, sliced |2 green onions, chopped |1/4 cup chopped fresh cilantro |1 lime, cut into wedges |4 green Thai chile peppers |	456	75900.0	10000	15.9	694	137
a67c99d9943f97e10db3d21c273c23cc	thai	Thai-Style Ground Pork Skewers 	2 pounds ground pork |1/4 cup white sugar |2 tablespoons fish sauce |6 cloves garlic, minced |1 teaspoon sea salt |1 teaspoon ground black pepper |1 1/2 teaspoons baking powder |1 tablespoon water |wooden skewers, soaked in water |	262	7500.0	16300.0	20.5	643	74
fce08bc942abe51317c259b354413288	thai	Tantalizing Pad Thai 	8 cups water |1 (8 ounce) package dry flat rice noodles |1/2 cup fish sauce |2/3 cup fresh lime juice |2 teaspoons white sugar |1/3 cup oyster sauce |1/4 cup chile-garlic sauce (such as Sriracha(R)) |2/3 cup chicken stock |2 cloves garlic, minced |2 skinless, boneless chicken breast halves, cubed |2/3 cup vegetable oil |12 ounces edamame in the pod - thawed if frozen, shelled |12 green onions, sliced |1 cup finely diced eggplant |4 cloves garlic, minced |6 ounces mushrooms, diced |1 (4 ounce) can sliced water chestnuts, drained |1 pound fresh bean sprouts |1/4 cup chopped fresh cilantro |1/2 cup shredded carrot |	389	34700.0	21800.0	15.6	1596	16
39959fa77b20b683461d71de5a14b8d3	thai	Northern Thai Curry with Chicken and Peanuts 	3 large, dried red chile peppers |1/2 teaspoon cumin |1/2 teaspoon turmeric powder |1/2 teaspoon coriander seed |1/2 teaspoon ground mace |2 tablespoons peeled and chopped galangal |2 tablespoons thinly sliced lemon grass |1 teaspoon salt |1 shallot, chopped |2 cloves garlic, chopped |2 teaspoons fermented shrimp paste |1 tablespoon peeled and chopped fresh turmeric root |2 tablespoons fish sauce |3 tablespoons palm sugar |2/3 pound skinless, boneless chicken breast, cut into cubes |2 tablespoons vegetable oil |2 cups water |1/2 cup roasted peanuts |1 (2 inch) piece fresh ginger, peeled and julienned |2 tablespoons tamarind juice |2 tablespoons roasted peanuts |	364	23200.0	20700.0	23.8	1364	48
53f08ae8a5189862ffdd36a085bf1a3e	thai	Mung Beans Cooked in Sweet Syrup 	1 cup skin-on, whole green mung beans |5 1/4 cups water |1 cup palm sugar |	170	38900.0	1300.0	2	137	0
e97703f248cc63ce47434f52a54ebc3f	thai	Thai Chili Butter Sauce 	1 tablespoon Thai chili-garlic sauce |1/2 tablespoon minced garlic |3 tablespoons fresh lime juice |1/3 cup white wine |1/2 cup heavy cream |1/2 cup unsalted butter, softened |salt and ground black pepper to taste |	220	2100.0	22700.0	0.7	223	68
812232627ed50802da6cbdcd3e448def	thai	Thai Iced Tea (Cha Yen)  	1 cup water |2 1/2 tablespoons black tea leaves |4 1/2 tablespoons white sugar |1/4 cup evaporated milk |crushed ice |1 tablespoon milk, divided (optional) |	159	31800.0	2600.0	3.1	45	10
99637f444cecec0ae0d592173dc9e61d	thai	Pad Thai Noodles 	7 ounces 1/4-inch thick rice stick noodles |2 tablespoons vegetable oil |2 tablespoons raw peanuts, or more to taste |6 Thai chile peppers, seeded and minced, or more to taste |1 shallot, minced, or more to taste |3 cloves garlic, minced, or more to taste |1 pound boneless chicken, cut into 1/4-inch strips |1/3 cup extra-firm tofu, cut into matchsticks |2 1/2 tablespoons white sugar |2 tablespoons tamarind paste |1 1/2 tablespoons fish sauce |1/2 teaspoon ground white pepper, or to taste |1 egg |1/4 pound large shrimp - peeled, deveined, and tails removed (optional) |1 cup bean sprouts (optional) |1 cup chopped fresh chives (optional) |1 lime, juiced |	536	66400.0	14500.0	36	626	148
6f8c0cc61806169bd8c5f563c4d401ac	thai	Pad Thai with Tofu 	1 (12 ounce) package tofu, drained and cubed |1 tablespoon cornstarch |3 tablespoons vegetable oil, divided |8 ounces dry rice stick noodles |1/4 cup water |1/4 cup sriracha hot sauce |1/4 cup soy sauce |2 tablespoons white sugar |1 tablespoon tamarind concentrate |1 teaspoon red pepper flakes |1/2 onion, sliced |1 egg (optional) |2 tablespoons chopped spring onions |1 tablespoon crushed peanuts |1 lime, cut into wedges |	452	61100.0	16800.0	14.4	1579	46
9ea7037c734b0b61829e45220edb72ae	thai	Fabienne's Leeks and Monkfish 	2 tablespoons olive oil |2 cups chopped leeks, white and light green parts only |1/3 cup white wine |1 tablespoon lemon juice |1 teaspoon ground cumin |3/4 teaspoon hot Madras curry powder, or to taste |1/2 teaspoon ground turmeric |1/2 teaspoon ground paprika |1/4 teaspoon ground coriander |1/8 teaspoon ground ginger |1 pinch cayenne pepper, or to taste |salt and ground black pepper to taste |1 (14 ounce) can coconut milk |1 pound monkfish fillets, cut into cubes |	390	10800.0	29800.0	19.3	83	28
fed06548a1d07f822a320ddf0343644e	thai	Avocado Curry 	1 (14 ounce) can coconut milk |1/2 large avocado - peeled, pitted, and diced |1/2 cup water, or as needed |3 tablespoons seasoning sauce (such as Golden Mountain(R)) |2 tablespoons green curry paste, or more to taste |1/2 lime, juiced |2 cups green beans |8 ounces tempeh, cubed |1 carrot, cut into matchstick-size pieces |1/2 large avocado - peeled, pitted, and diced |1 zucchini, cubed |1 cup basil leaves |	464	24300.0	42000	19.4	865	0
511d9a5ec086264f9db5c07031748d54	thai	Goong Tod Kratiem Prik Thai (Prawns Fried with Garlic and White Pepper) 	8 cloves garlic, chopped, or more to taste |2 tablespoons tapioca flour |2 tablespoons fish sauce |2 tablespoons light soy sauce |1 tablespoon white sugar |1/2 teaspoon ground white pepper |1/4 cup vegetable oil, divided, or as needed |1 pound whole unpeeled prawns, divided |	377	19500.0	24700.0	20.5	1118	157
55af8a466c8ef233b61761fc01b4a963	thai	Thai Beef with Garlic and Black Pepper 	1 (24 fluid ounce) bottle fish sauce |1 (8 fl oz) jar minced garlic |4 pounds beef top sirloin, thinly sliced |6 tablespoons sesame oil, divided |1/4 cup fresh ground black pepper |2 bunches cilantro, leaves picked (discard stems) and divided |	306	10000	15700.0	30.8	4440	65
14d4c84bd2b71a7f4501051c63c52bf6	thai	Thai-Style Steamed Tapioca Cake 	1 cup white sugar |1/4 cup unsweetened coconut cream |1 tablespoon cornstarch |4 1/2 cups grated, peeled yucca root (tapioca root) |1 cup water |2 cups flaked coconut, divided |1/4 teaspoon salt |	395	80100.0	8100.0	2.4	143	0
d20f5bd55467b19e2547be3b3a69bb5b	thai	Thai-Inspired Fruit Salad 	1 tablespoon butter |1 1/2 cups raw cashews |3/4 cup white sugar |1 tablespoon crushed dried mint |1 teaspoon cayenne pepper |1 teaspoon ground cumin |1 teaspoon ground coriander |7 lemons, juiced |1/2 cup white sugar, or more to taste |1/2 (15 ounce) can unsweetened coconut milk |1 (1 inch) piece fresh ginger, finely chopped, or more to taste |6 cups watermelon, cut into bite-sized chunks |3 cups cantaloupe, cut into bite-size pieces |4 kiwi fruits, sliced |1 apple, diced |1/2 cup raisins |1/2 cup shredded coconut |	661	96800.0	31300.0	9.5	261	5
3f271e31f1cbe258809604687c2fea64	thai	Thai-Style Steamed Pumpkin Cake 	2 tablespoons tapioca flour |1/4 cup rice flour |1 1/2 teaspoons arrowroot powder |1/2 cup unsweetened coconut cream |1 cup white sugar |1 (2 pound) pumpkin - peeled, seeded, and grated |1 cup coconut milk |1/8 teaspoon salt |	344	53700.0	15200.0	3.4	56	0
e282826789ed868c9acf0a4374ddbadb	thai	Yellow Mung Bean Pudding with Coconut Cream 	4 cups hulled yellow mung beans |3 1/2 cups water |3/4 cup white sugar |3/4 cup water |1/3 cup tapioca flour |1 cup unsweetened coconut cream |1/2 teaspoon salt |	1100	180700.0	23200.0	51.6	332	0
9c19f21c1c3ecac64c8e8183211c5198	thai	Candied Kai Bananas in Syrup and Coconut Cream 	3 cups palm sugar |2 cups water |1 1/4 pounds almost ripe kai bananas, peeled |1/2 cup coconut cream |1/4 teaspoon salt |	574	140200.0	3600.0	1.4	138	0
d8e6b84dbc0f6a4329577be18066bd47	thai	Scot's Thai Soup 	2 quarts vegetable broth |1 cup dried red beans |1 cup quinoa, or more to taste |1 cup pearl barley, or more to taste |1 stalk celery, chopped |1 tomato, diced |6 cloves garlic (or more to taste), peeled and chopped |1 red chile pepper, sliced |1/2 green bell pepper (or more to taste), cut into 1-inch pieces |1/2 cup chopped green onion, or more to taste |2 ounces Thai red curry paste |1 (1 inch) piece fresh ginger root, peeled and thinly sliced (or more to taste) |3 tablespoons chicken bouillon powder, or more to taste |2 tablespoons dried Italian seasoning, or more to taste |2 tablespoons ground black pepper |2 teaspoons dried chives |2 teaspoons onion powder |2 teaspoons garlic powder |1 (5.6 ounce) can coconut milk |2 tablespoons fresh lime juice |	248	45500.0	3100.0	11.1	821	&lt;1
f612295bd6bc22c226707ffc0a6939e7	thai	Chile Crab 	3 shallots, peeled |4 red chile peppers |4 whole crabs, cleaned and quartered |2 tablespoons vegetable oil |3 cloves garlic, chopped |1 (1/2 inch) piece fresh ginger, chopped |3 tablespoons ketchup |2 tablespoons vinegar |2 tablespoons white sugar |2 eggs, beaten |salt and ground black pepper to taste |1 tablespoon water, or as needed (optional) |1 small bunch fresh cilantro, stems removed and leaves chopped |	226	21100.0	10100.0	14.5	365	124
b93b3c3a85e47c6100ae3d95b511d982	thai	Yam Taeng (Spicy Cucumber Salad) 	3 cucumbers - peeled, seeded, and grated |3 tablespoons crushed dried shrimp |2/3 pound long beans, sliced thin and mashed |5 cherry tomatoes, halved |5 Thai chilies, sliced thin |1 tablespoon palm sugar |2 tablespoons fish sauce |juice of 1 lime, or more to taste |3 tablespoons roasted peanuts, chopped |	347	57900.0	4500.0	22.5	625	8
0aaec28a6fb55a40a6e1b99d4a76e62c	thai	Tapioca Pudding with Tender Coconut 	4 cups water |3/4 cup small pearl tapioca |1 cup white sugar |1 cup fresh shredded coconut |1 cup unsweetened coconut cream |1 teaspoon salt |	564	82300.0	27500.0	2.9	595	0
acedfd1646e6ee24ddef0b39ff412a0f	thai	Tofu Pad Thai 	hot water to cover |1 (12 ounce) package dried rice noodles |1/4 cup rice vinegar |1/4 cup fish sauce |1/2 lime, juiced |2 tablespoons soy sauce |2 teaspoons white sugar |1/8 teaspoon tamarind paste |1 tablespoon paprika |1 teaspoon ground cayenne pepper |1 tablespoon vegetable oil |2 eggs, beaten |1 tablespoon vegetable oil |1 bunch green onions, chopped |3 cloves garlic, minced |1 (8 ounce) container tofu, drained and cubed |1 cup bean sprouts |1/2 cup coarsely chopped dry roasted peanuts |	527	68700.0	21900.0	17.2	1791	93
1c4e714cd095d6f40c4aa12d429ccda1	thai	Pad Krapao (Thai Stir-Fry Pork with Basil)  	3 tablespoons vegetable oil |3 cloves garlic, chopped |3 large hot chile peppers, thinly sliced |1 1/2 cups sliced pork |1 tablespoon dark soy sauce |1 tablespoon sweet soy sauce |4 tablespoons fish sauce |1 tablespoon chile paste in soybean oil |1 1/2 cups sliced white onion |1/2 cup sliced green bell pepper |1 cup Thai basil leaves |1 teaspoon ground white pepper |	369	24000	18400.0	28.9	2110	69
