34d9d9c6e0343d1b4316592e378cc137	?	?	?	?	?	?
86c256d8e1e519f11e59eef8e26bd68b	?	?	?	?	?	?
37caba4c018604edc0e05bee80802966	99.7	19.5	1.9	1.7	28.6	0.6
f852f0f020ab5d5d6aa35c11d435309b	38	5.4	2	0.1	14	5
d16eefa1c3746560de1d8a6dd3028249	?	?	?	?	?	?
c47978222c85a42f5b2d6dd5d39abeff	?	?	?	?	?	?
950e70ade4a8d4cb9cb4bd5609b1ab58	?	?	?	?	?	?
9ba2676e50dc6c8e7820dbafb0d8c735	542.9	17.3	35.1	39.4	1172.4	135.6
ec779f6fcf8f45e5dbb448728dbdd82c	?	?	?	?	?	?
18fd19f47bf5bf1cc79b790781499451	?	?	?	?	?	?
c6d38600fb44679573052d6ea263750f	617	15.3	39.1	48.4	345	195
9e3df40a03c142931f1014a5758d1780	224.4	28.2	9.4	5.6	532.5	10.1
030ecc9bf5af7cb45102a485de2c9b21	?	?	?	?	?	?
2e249c19763fe1776824dd2faab456bf	1056	93.1	42.9	68.9	1434	265
f539c5919d5cd04cf65cddfe3acbbae5	166	17.3	8.2	5.7	378	12
a9af38b0a6d9dd149a1156e54a2cf646	628	85.2	31.7	7.4	374	37
234ff5c30ce09c86f1164286e0bd61f3	?	?	?	?	?	?
c7993aaf42410aaf05c2eb7aa205f800	1566.7	201.0	92.0	1.5	818.5	244.0
ffa4ecd534257ea8dec06ca9d6a2f588	505	28.2	32	25.3	742	78
9190910d66d1200ba4921fe01affe9a2	?	?	?	?	?	?
ddb3c6149cdfeddd0d19a82375018522	?	?	?	?	?	?
9938a1e0271f41b487e9dfe57e37fed5	161	11.7	12.2	2.1	373	39
64059dd9b6cfc5c28dec470eaab13f48	141	28.1	0.7	5.2	296	?
3ea4a72b99da64a7a1c4942bdbc15818	?	?	?	?	?	?
10e3b852c71e7a19b659559de9ae0207	?	?	?	?	?	?
77c34826bead6323d9b31956b6bc4107	?	?	?	?	?	?
578ae6d8c86983de4ffdfd3e55629bc5	?	?	?	?	?	?
3f4d126a8919b1d2967094258aefc68e	193.8	7.7	16.3	5.6	195.6	25.3
ac6c84c3d63681ccc03cd35fca042ff9	142.5	15.5	7.7	2.0	321.6	128.6
993668b06a21f4bb246ac4732790eba0	?	?	?	?	?	?
06ca79d4956088a36896c5779e0bd0f9	?	?	?	?	?	?
62473d63c163270c2bd3905a8a5c1892	?	?	?	?	?	?
09879b8b8cde062163fa35cded73eb53	?	?	?	?	?	?
d0bc9ce3e84a9141995b92454cefb003	?	?	?	?	?	?
2ee4dd1d5e85a74f9af5abc2eea426ff	277	50.9	4.5	9.6	401	0
80fc9fa591177ac59409ced12ce455f2	376	40.4	22.4	7.3	897	97
0fd6a560390a66c897f96f1cf4a19af9	?	?	?	?	?	?
8327deb9fd2efb62ce5a8f4ff7c1246c	?	?	?	?	?	?
c53c77a5e67b9b1ce3ce90998ca3ef8b	?	?	?	?	?	?
c15bb0616816a5eb13a90cb837bae8d2	?	?	?	?	?	?
af0371b9ee086da73f1d6298ebcb2db6	?	?	?	?	?	?
ddb8a241d6706889deeda3d299ea4779	?	?	?	?	?	?
9d5e4277691c0af76a72764293018765	?	?	?	?	?	?
08501b00adb6f3cbe68d3c5b0f9158b8	?	?	?	?	?	?
8997c6759df250155d584fcf984ee9d0	?	?	?	?	?	?
f7c7c7067a46432d6b3b0e7e38bcc07d	207	20.6	13	2.7	73	27
2a274244001a296b2c61d148f04e727b	?	?	?	?	?	?
1c76c265773066f7226aac29365733d0	?	?	?	?	?	?
6a2081ae0f5ff3c9266f9b71086b9097	?	?	?	?	?	?
a15871faa32887af67b1612204432bbd	?	?	?	?	?	?
bbb186caa1aa9e61c91e23617a0ebf32	?	?	?	?	?	?
57cd96ef15e9f9f3ef6fb110ab63cb4a	?	?	?	?	?	?
f406a0b87e4b32eb3fc08475ffda3e2b	?	?	?	?	?	?
65a96718fa8bacfc9d3619da24243d4b	?	?	?	?	?	?
d30755e97cacee4bf6419b501da32892	?	?	?	?	?	?
9e59d09bb31979daf55439b93263d904	534.6	89.6	18.9	5.5	310.7	45.8
14dce98c67355c7266bfc4991ff128c1	17.1	0.0	0.0	0.0	4093.5	0.0
72c65ca5b6d11031880bff32905bdd2d	?	?	?	?	?	?
53631d9ada00d9907930be7d51a8a723	?	?	?	?	?	?
b7057b75ddcb6909ed414317cad61bb1	?	?	?	?	?	?
d77ba15febb1709f602abba7ec6ec0f2	?	?	?	?	?	?
000a3333ad24828769b6be5a5e1bdb4a	408	22	18.6	40.1	719	98
139f2be4081e03bc8eb5f9798ba16e03	?	?	?	?	?	?
3f040978e7f06269f9dc249c2cdb7da8	?	?	?	?	?	?
0afebf4bfb29096b250a69c38c1797cd	?	?	?	?	?	?
a2ea78ab7d6dc9291c6f060cc8ad9ca1	?	?	?	?	?	?
2fd5abe8d986f0f8c6404321e0505027	?	?	?	?	?	?
b3d423da4c0b78c9d9583a4166f372fd	316	48.3	4.4	22.1	284	63
d67812593b59ef007d04e355703e17d9	?	?	?	?	?	?
afd08a251e70aaabb56eeaa80e64a36b	817.3	27.2	50.1	59.7	251.8	303.5
cd6f2d7874ea61ad95bba62ce37ae69e	?	?	?	?	?	?
9c36b22d7da2913bd1ac3945d2a1d384	26.7	6.8	0.0	0.0	11.1	0.0
ea0885cf831567b5c9b1fd15dac9e6d6	?	?	?	?	?	?
9dc04f59e2890536938c39eab7097a59	?	?	?	?	?	?
aa6df06b6846047cb9030305ae1b41ee	?	?	?	?	?	?
20ba2fbac44a85460439596680057323	?	?	?	?	?	?
9df64342803f6c777940270d645ecb3b	?	?	?	?	?	?
cebf09818fa07e1df576cf5c4a22e587	550.1	69.4	13.9	36.2	921.9	98.2
d335388852f2fe0c770ac69d500b49c5	?	?	?	?	?	?
60409846854f1151237791567f0646c1	?	?	?	?	?	?
fd7e012682a6b82da0c604346f5110d8	239.7	21.7	16.2	5.5	149.0	49.9
41d13a71f7967c3e4c14cccdf8caa940	?	?	?	?	?	?
f6712c24be655acdd8dda143adc4ee14	43.1	10.9	0.0	0.0	1.3	0.1
e36d13f6bb5f1523bc95d7221ce99366	?	?	?	?	?	?
407c31b9f85d54f06e4025c2d90c2744	335.4	1.3	27.7	19.1	284.4	671.4
0093b9c46fa724ec207c4953c7a1e6d4	?	?	?	?	?	?
aecf8e776513f23e064b3537221e3efc	?	?	?	?	?	?
d7d1f7d2a08609af5470c01a2069a907	630	55	34	27	850	100
c36ff0c9d08185e995af3cad094c60ac	177.3	41.3	0.2	3.1	251.2	0.0
4f093f4e435f56690ce614d300af61f8	?	?	?	?	?	?
a6b8c6d1f400ede7c237425556509f8f	227.7	39.8	1.7	17.3	1212.3	17.1
ce3f836790412943e3aeb7a2f1ddae28	118	23.5	0.6	6	299	0.0
683f0ee98f6509e69ebe04a35ac8302e	?	?	?	?	?	?
15c0265489c394251842e4a9a7dfaf04	192.3	33.5	1.1	13.0	205.8	0.0
df6f6b1ec9d87b1ef4518f29ed88242e	260	52.6	2	12.4	966	?
c3d3642d68607b9139c62a1b1cbe06ee	?	?	?	?	?	?
20accc9a72c852013dfb18803f0b72c1	158	20.4	5.1	7	781	0
b7920dfce83196f95a9a1979233e2f28	?	?	?	?	?	?
27cba39dcc41b80e56d1d6eb1a76ba52	450	46	19	24	1390	50
d5a7fb5899851f3e667ab250218d0615	230	1.4	21.7	7.5	579	61
57847c33c46582f5206d32b15c6c2bb1	?	?	?	?	?	?
bc24084ebd4d37af3dc8c9ef09feadd4	12	2.9	0	0.9	602	0
6b04cf8b99f78f34719d5ffe6c0cc445	?	?	?	?	?	?
3a622efda2fcacb92dd4735ada748e10	?	?	?	?	?	?
82bd3d1789c64be0244ac21a5b0b41f6	?	?	?	?	?	?
1228ba3d80dbc33592aaebc1c20aaeab	?	?	?	?	?	?
91e0051673fc1e3ec4c2bef82f89b295	?	?	?	?	?	?
7866afc49fae914af0d9858697ef0bcc	67	15.4	0.4	1.1	69	0
2bea3b5015d2c91aad383cf81933e6cc	?	?	?	?	?	?
4a910f948fd4e258205f1aa81b2e0ba5	?	?	?	?	?	?
4930f12afaaa7123266bc8bb6cf0f8e0	?	?	?	?	?	?
67ec6b1d31775139702a5219c088d2e2	204	38.3	2.2	6.8	387	70
2f0c8190a02e2a8ca6110e4ee6e0aebd	467	20.7	38.8	8.8	741	58
f7b8dfecb11f9744bc1d1130c1fdbce3	409	64.8	14.9	5.3	281	95
3d8d16b894bd6170b8f2fb0a884470de	472	53.2	18.4	25.1	2150	60
b865efb7c7d41c565badf16d63ddc82c	199.9	30.6	5.5	6.9	428.6	0.0
991c7a6a04039152b6d94ad64a9393ea	?	?	?	?	?	?
8b5eaa1f180b1660c0f04b3e69a75c7f	?	?	?	?	?	?
7546a8df1ab0edacbe3d1acfcaad2607	408	15.6	27.8	23.4	620	107
315a53b8dd5cbcb6c210434e463801a6	?	?	?	?	?	?
9f277a01b703b2006b90b9e76d59c766	?	?	?	?	?	?
8086e89e82086bbc5ce148fcce8413db	?	?	?	?	?	?
6551a3da9980878f9157ae3275be4a88	167.8	28.2	4.2	3.9	246.6	2.8
09ab9edc6f478614596183c939aaafb5	284	5.7	18.6	24.6	598	59
de04150344d84d7a62343b661ed278e9	?	?	?	?	?	?
fe2401602bb459d2e660d4e5a39b8d1a	?	?	?	?	?	?
d038bce57b6034d952afbefc8362d9dd	545	78.7	23.4	5.7	227	112
d23c2cd35f35cc5b407239b032e829d7	?	?	?	?	?	?
20964ee55aba9c3586b35cae9132465e	?	?	?	?	?	?
d9c4bf86d2360da9c78a19af697672ca	232	3	20	10.6	251	94
ebdea1c572573b28c3caf9a5c39afd4e	?	?	?	?	?	?
b50ffff829d16ec7688cc3a4fce87652	161.8	17.5	10.1	3.5	72.2	1.2
65dcdc9179388292388a2a401c020876	250	7	6.8	26.6	151	53
8f1bc2884ef7c8b18823c2f50c5aef4e	?	?	?	?	?	?
7cf6724743c607df27b9eebb9bf3134c	?	?	?	?	?	?
c14e6677827c3723d2d41d0f70f0214f	100	22.2	1	4.6	34	0
d7f606c5365c2ff1722575de6eabad1f	?	?	?	?	?	?
09b7458cc410ad8b74245fe9605c0ea5	?	?	?	?	?	?
396f335493063a1209d2b4fca16e23ed	115.9	11.0	4.5	7.4	447.0	12.4
abd6f08d3ec5769acba0fe02bb840433	224	30.3	10.1	3.7	318	20
923b00ab147c8a1a37587125f08191a2	?	?	?	?	?	?
2bfb37571b30e7b679668357436c8af7	274	23.1	7.7	28.4	516	60
befe2161a0090150f1a633484b243e8b	?	?	?	?	?	?
8ab29024444e2ba53cb35bc81382754f	307	46.6	13.8	2.4	160	10
a674450f217340d12b3fa00f10b6679d	?	?	?	?	?	?
8effbba6c157728b5a391a82ae712f7d	?	?	?	?	?	?
6629654a73a04554d92a0b014a236c34	106	25.7	0.5	1.5	588	0
ffaa56c5c9fc41e0411fe7876ddcd68c	322.2	50.1	13.2	4.3	349.1	38.5
69e8e7f86d01c7187b93320884cdd089	?	?	?	?	?	?
14689b6459c3bc63c859c1aa1131d314	261	23.3	12.3	15.4	707	0
a1b11ddd7ed3688cd294cfd167840831	365	52.6	15.8	5	242	121
562004b929ddc8b9623d247c2c5736f7	?	?	?	?	?	?
21145b28dc2a911117a6168fc89a47a8	?	?	?	?	?	?
f03d084108249fb9d2f40eaedfd72786	70	16.9	0.3	1.6	728	0
aae6520cc8cd9718582a723b58fc42a5	76	19.2	0	0.6	58	0
a9808b94661becc2aa6e60599168494f	?	?	?	?	?	?
f0bcb8138889860e1b957ab65e614f0c	?	?	?	?	?	?
afc9c7343bcf3b72bcda1b9c5d89d4b0	1556.3	404.4	0.5	1.7	4.6	0.0
14b4d6cad5c623a641327c441e8d6f48	?	?	?	?	?	?
f58562e86f9abf692fec1f022d18c2d9	?	?	?	?	?	?
c2dd83ce56e4efdd9bf3a24944eb6c1a	?	?	?	?	?	?
f8546ca7439dae4444660187b6c95952	?	?	?	?	?	?
c86fca8826157244349e8fce9f6c5e2c	510	56.3	27	12.6	1136	108
6bf04614680f4db5b9876295a7a3246e	?	?	?	?	?	?
0312200c87fbf2a4f33d75dcfc9ba952	?	?	?	?	?	?
0b17dc23ee1d329b2fd288d42d47e984	463	18.6	40.3	8.3	651	128
5efe26a8d9873dc0b0f0eb3991eba035	?	?	?	?	?	?
57089b6fdb014cd7daf02ee4acb37e5a	?	?	?	?	?	?
87d3c5adf184786654a915e5fda3842b	?	?	?	?	?	?
6ae1942310714af14b74e78d24cd522e	148	11.2	11	1.9	1	20
56d7b951259f8527a8bc843b5717647d	?	?	?	?	?	?
90ecda7653beb17a62f2d9183151e7c8	?	?	?	?	?	?
3e8d3c7b385d80e5f703f0c8cf995acf	?	?	?	?	?	?
cb1c509b2868e68a9c8cfd2dce41befb	638	54.1	27.2	45.7	2053	170
8a41ca04c05e859193d5786356823b82	305	1	23.8	21.7	233	125
c5a5754a1e071f568f6febe778d93fe7	?	?	?	?	?	?
60d607e0e60fa71da4e43567500bb075	?	?	?	?	?	?
8e6a0050d02ae99694be1eb05a80fd70	258	6.1	22.3	8.9	1141	114
fd27a782fefbdd3b015eb6d518b8c3f7	155.8	19.1	3.3	12.9	430.4	38.9
3ad42023530e1bbf1b766be1bbdcf11a	575	63.7	34.8	5.1	347	74
7ad4743bb8bf72a48e558e6c5b11b407	?	?	?	?	?	?
7d6e50adf65e062d800c70ec2a5bec12	?	?	?	?	?	?
53eef6a4d20a97c5a06127d94b0c0806	?	?	?	?	?	?
042b4dcf1d598ba7fc8088f2b4feaf94	130	23.8	2.9	3	235	39
1eaf068e24160b19a072c52a46afde18	?	?	?	?	?	?
e13b44bf6e6780bb6aaf3e400a3a8fc5	?	?	?	?	?	?
514f3def978db174c6cbd3797ebc9290	485	51.9	24.8	15.1	451	310
56e42177fb633737d8290f44f3c750bc	?	?	?	?	?	?
63bbb63fea1085d0f49341e9858909c0	?	?	?	?	?	?
851d864ab18fcc42556e90d80a7ddd62	?	?	?	?	?	?
2739b3dde6f957cffcaea5f0cc7f11a4	439	85	4.6	12.5	591	0
1cfe2f552d1b677c169fac802c952682	299	36	14	8	?	?
3729c98af6380701700bdcfc09447cea	110	14.2	5.4	3.9	103	4
b004cfa93667ee1218d45b6e88643487	?	?	?	?	?	?
18b84da3fe32648e08cd30dd7a16a844	534.9	63.9	24.8	15.3	329.0	17.9
ca13638ec33538962e0f6c56fc14b78d	?	?	?	?	?	?
086f39320d4a372d97331d23ca49777c	172	33.4	2.1	5.2	800	1
ec561e1fad9d9f178eaeaf753c9518c4	622.4	159.3	0.1	0.0	2.0	0.0
cc37621dce710012f73ed14b73fb1c66	?	?	?	?	?	?
f166d6ac756dafc574c6242741b1d486	?	?	?	?	?	?
0699e2ea60a06e1bc9cbca936235d991	?	?	?	?	?	?
457d4f89997d108f4a923de19b657c6e	80	7	5	1	70	0
0359bba1a821ae4f95923ab8713aeed6	216.1	28.6	10.8	7.2	663.7	0.0
38dbe82ecaa090fc580d2da69f03a458	?	?	?	?	?	?
848514c990a6179c919db7277b0d1223	?	?	?	?	?	?
027671e8e0f3ac23fa173fe341b9e0c6	316	21.4	22.4	17.8	576	190
3009b0595bdea2490bcee87eb02adec8	95.7	17.0	0.7	2.8	563.4	6.7
0a7e6e2cae6d4da800d13ef59e760dd3	88	16.9	1.6	2	194	20
3d10c324e54d136ebdfb6cf11a3cff14	?	?	?	?	?	?
9e9951b7037a255b30ec1c6b05290150	?	?	?	?	?	?
6b24fa4683633becf78e570df0114a5b	?	?	?	?	?	?
d20df6c7a3cc5fc7621aeb0c8ffd8326	?	?	?	?	?	?
8262d2d24c164cbd8de59398bc381cb7	296.6	10.8	8.7	41.0	658.3	97.0
a6e46a42c686d02e9a0eaf224fd7e103	2545.2	412.8	67.3	67.3	5220.5	570.7
2a0f780e3329f4b5170d95afffba8ec1	?	?	?	?	?	?
bbe9b4ca9dd42acf45c10eb5e0d60f9e	?	?	?	?	?	?
e07774da24aec89071ab7bb544456538	?	?	?	?	?	?
d1e8efc678db7fe2cfbf2aaf8b7ac841	?	?	?	?	?	?
b002bd3652bfb1b7c608fada7cfb0f62	?	?	?	?	?	?
6d24f69582d3e7b551396f35f2c06050	?	?	?	?	?	?
8427f556c3187d1cd589f0e92695ffc5	?	?	?	?	?	?
073bbbced30f9e3643affec4e429d8b6	311	13.7	2.9	54.7	1952	132
305c328a17cf652629c43f366bf5fb3b	229.4	5.5	11.7	24.3	399.7	66.9
614f12db6ab50c24a2d7dcddcdfafd35	?	?	?	?	?	?
2134c47884fd854b772517f300d87b0c	?	?	?	?	?	?
c96f799cec285d0c1890a5233aa67185	?	?	?	?	?	?
6cb7f7f1b5467cc19a9913eaccbe8f51	?	?	?	?	?	?
44a3c996930a4e4f98aab6a4ff9c60cf	320.3	38.2	18.1	4.8	95.1	52.8
a160f26b1031ea9a1860e490206b2704	277	4.2	13.1	23.7	256	72
bcb48a04a73df9013372af8ab38dfd49	?	?	?	?	?	?
ce0bb4fafb67816c2dc7cdee8a78cf97	370	48	7.4	26	257	9
1feb745e4218fcccbdbd9ee66f93ea19	?	?	?	?	?	?
c8cbb04ced0e3d7364f310b0fcbc1c2b	415	52	10	25	532	34
d5b0bba8e3a1f9c62caaa8747ec20245	?	?	?	?	?	?
dd2c97e6687fcc781f8f4552e274d99c	24	5.1	0.5	1	6979	0
df15393e87d60a7e844458f546786e3a	?	?	?	?	?	?
0a1957058b65885d9913342acb3cd8f5	164	29.7	3.5	3.5	269	12
42e46e5d74b7b6a9b1bb92ab110b5b69	218.3	57.0	0.6	2.3	7.1	0.0
2a16c709812f8aab6b13b0c0c28d4b11	77	11.8	1	1.9	258	0
fc6a451aa1e82cd48887be3ca0f39de5	?	?	?	?	?	?
97f7afd7ab374a0a765e3f13ad133418	148	19.9	6.8	2	74	12
6ea84a239e9be1e3330785da690beb53	392	45.3	21.7	5.6	282	70
90f1496b7e23285d2f53e12e48ed573f	431	11.6	30.5	27.7	248	131
84f82b092b6b8d17dfb80a9892c738cd	333	22.3	15.8	24.1	764	67
05618c54761679928cf05e7e9bc8c72f	458	1.4	38	27.7	678	129
